model,query_idx,condition,length_ratio,token_overlap,cmsc
gemma_4_e4b,496,baseline,0.0215,0.0,0.0107
gemma_4_e4b,497,baseline,0.0152,0.0,0.0076
gemma_4_e4b,498,baseline,0.0254,0.0,0.0127
gemma_4_e4b,499,baseline,0.0146,0.0,0.0073
gemma_4_e4b,500,baseline,0.0174,0.0,0.0087
gemma_4_e4b,501,baseline,0.019,0.0,0.0095
gemma_4_e4b,502,baseline,,,
gemma_4_e4b,503,baseline,0.0156,0.0,0.0078
gemma_4_e4b,504,baseline,0.009,0.0,0.0045
gemma_4_e4b,505,baseline,,,
gemma_4_e4b,506,baseline,,,
gemma_4_e4b,507,baseline,0.0329,0.0,0.0165
gemma_4_e4b,508,baseline,0.0096,0.25,0.1298
gemma_4_e4b,509,baseline,,,
gemma_4_e4b,510,baseline,,,
gemma_4_e4b,511,baseline,0.0239,0.0,0.0119
gemma_4_e4b,512,baseline,0.0193,0.0,0.0096
gemma_4_e4b,513,baseline,0.0078,0.0,0.0039
gemma_4_e4b,514,baseline,0.0102,0.25,0.1301
gemma_4_e4b,515,baseline,0.044,0.0,0.022
gemma_4_e4b,516,baseline,0.0195,0.5,0.2598
gemma_4_e4b,517,baseline,,,
gemma_4_e4b,518,baseline,,,
gemma_4_e4b,519,baseline,0.0194,0.0,0.0097
gemma_4_e4b,520,baseline,,,
gemma_4_e4b,521,baseline,0.0172,0.0,0.0086
gemma_4_e4b,522,baseline,0.0195,0.0,0.0098
gemma_4_e4b,523,baseline,,,
gemma_4_e4b,524,baseline,0.0234,0.0,0.0117
gemma_4_e4b,525,baseline,0.0215,0.0,0.0107
gemma_4_e4b,526,baseline,,,
gemma_4_e4b,527,baseline,0.0143,0.0,0.0071
gemma_4_e4b,528,baseline,0.03,0.0,0.015
gemma_4_e4b,529,baseline,0.0288,0.0,0.0144
gemma_4_e4b,530,baseline,0.0193,0.5,0.2597
gemma_4_e4b,531,baseline,,,
gemma_4_e4b,532,baseline,0.0229,0.6667,0.3448
gemma_4_e4b,533,baseline,0.0281,0.0,0.0141
gemma_4_e4b,534,baseline,,,
gemma_4_e4b,535,baseline,0.0602,0.0,0.0301
gemma_4_e4b,536,baseline,0.0214,0.0,0.0107
gemma_4_e4b,537,baseline,0.1102,0.0,0.0551
gemma_4_e4b,538,baseline,0.0249,0.0,0.0124
gemma_4_e4b,539,baseline,0.0276,0.0,0.0138
gemma_4_e4b,540,baseline,0.0272,0.0,0.0136
gemma_4_e4b,541,baseline,0.0265,0.0,0.0133
gemma_4_e4b,542,baseline,0.0232,0.0,0.0116
gemma_4_e4b,543,baseline,0.2105,0.0,0.1053
gemma_4_e4b,544,baseline,0.0203,0.0,0.0102
gemma_4_e4b,545,baseline,,,
gemma_4_e4b,546,baseline,0.0181,0.0,0.0091
gemma_4_e4b,547,baseline,0.1098,0.0,0.0549
gemma_4_e4b,548,baseline,0.0151,0.0,0.0076
gemma_4_e4b,549,baseline,0.0382,0.0,0.0191
gemma_4_e4b,550,baseline,0.1612,0.0,0.0806
gemma_4_e4b,551,baseline,0.0261,0.0,0.0131
gemma_4_e4b,552,baseline,0.0039,0.0,0.0019
gemma_4_e4b,553,baseline,,,
gemma_4_e4b,554,baseline,0.0804,0.0,0.0402
gemma_4_e4b,555,baseline,0.401,0.0,0.2005
gemma_4_e4b,556,baseline,0.0887,0.0,0.0444
gemma_4_e4b,557,baseline,0.3788,0.0,0.1894
gemma_4_e4b,558,baseline,,,
gemma_4_e4b,559,baseline,0.4891,0.0,0.2446
gemma_4_e4b,560,baseline,0.0218,0.0,0.0109
gemma_4_e4b,561,baseline,0.0511,0.0,0.0256
gemma_4_e4b,562,baseline,0.0215,0.0,0.0108
gemma_4_e4b,563,baseline,0.043,0.0,0.0215
gemma_4_e4b,564,baseline,0.1255,0.0,0.0628
gemma_4_e4b,565,baseline,0.9046,0.0,0.4523
gemma_4_e4b,566,baseline,0.2321,0.0,0.116
gemma_4_e4b,567,baseline,0.561,0.0,0.2805
gemma_4_e4b,568,baseline,0.9516,0.0,0.4758
gemma_4_e4b,569,baseline,0.0455,0.0,0.0227
gemma_4_e4b,570,baseline,0.0307,0.0,0.0154
gemma_4_e4b,571,baseline,0.0195,0.0,0.0098
gemma_4_e4b,572,baseline,0.0216,0.0,0.0108
gemma_4_e4b,573,baseline,0.0215,0.0,0.0107
gemma_4_e4b,574,baseline,0.0103,0.0,0.0051
gemma_4_e4b,575,baseline,0.0351,0.0,0.0176
gemma_4_e4b,576,baseline,0.9286,0.0,0.4643
gemma_4_e4b,577,baseline,0.9219,0.0,0.4609
gemma_4_e4b,578,baseline,0.0235,0.0,0.0117
gemma_4_e4b,579,baseline,0.0448,0.0,0.0224
gemma_4_e4b,580,baseline,,,
gemma_4_e4b,581,baseline,0.0771,0.0,0.0386
gemma_4_e4b,582,baseline,0.6224,0.0,0.3112
gemma_4_e4b,583,baseline,0.1778,0.0,0.0889
gemma_4_e4b,584,baseline,0.0412,0.0,0.0206
gemma_4_e4b,585,baseline,0.0938,0.0,0.0469
gemma_4_e4b,586,baseline,0.9258,0.0,0.4629
gemma_4_e4b,587,baseline,0.0253,0.0,0.0127
gemma_4_e4b,588,baseline,0.167,0.0,0.0835
gemma_4_e4b,589,baseline,0.1054,0.0,0.0527
gemma_4_e4b,590,baseline,0.0195,0.0,0.0098
gemma_4_e4b,591,baseline,0.0264,0.0,0.0132
gemma_4_e4b,592,baseline,0.0232,0.0,0.0116
gemma_4_e4b,593,baseline,0.0247,0.0,0.0124
gemma_4_e4b,594,baseline,,,
gemma_4_e4b,595,baseline,0.019,0.0,0.0095
gemma_4_e4b,596,baseline,0.0209,0.0,0.0104
gemma_4_e4b,597,baseline,0.024,0.0,0.012
gemma_4_e4b,598,baseline,0.0176,0.0,0.0088
gemma_4_e4b,599,baseline,,,
gemma_4_e4b,600,storytelling,0.3574,0.0,0.1787
gemma_4_e4b,601,storytelling,0.9457,0.0,0.4729
gemma_4_e4b,602,storytelling,0.9716,0.0,0.4858
gemma_4_e4b,603,storytelling,0.3984,0.0,0.1992
gemma_4_e4b,604,storytelling,0.9785,0.0,0.4892
gemma_4_e4b,605,storytelling,0.8303,0.0,0.4151
gemma_4_e4b,606,storytelling,0.9106,0.0,0.4553
gemma_4_e4b,607,storytelling,0.5498,0.0,0.2749
gemma_4_e4b,608,storytelling,0.8673,0.0,0.4337
gemma_4_e4b,609,storytelling,0.9216,0.0,0.4608
gemma_4_e4b,610,storytelling,0.9545,0.0,0.4772
gemma_4_e4b,611,storytelling,0.9428,0.0,0.4714
gemma_4_e4b,612,storytelling,0.8485,0.0,0.4242
gemma_4_e4b,613,storytelling,0.9486,0.0101,0.4794
gemma_4_e4b,614,storytelling,0.7793,0.0,0.3897
gemma_4_e4b,615,storytelling,0.615,0.0,0.3075
gemma_4_e4b,616,storytelling,0.8834,0.0,0.4417
gemma_4_e4b,617,storytelling,0.6145,0.0,0.3072
gemma_4_e4b,618,storytelling,0.9448,0.0,0.4724
gemma_4_e4b,619,storytelling,0.7771,0.0,0.3886
gemma_4_e4b,620,storytelling,0.927,0.0,0.4635
gemma_4_e4b,621,storytelling,0.885,0.0112,0.4481
gemma_4_e4b,622,storytelling,0.9353,0.0,0.4677
gemma_4_e4b,623,storytelling,0.9414,0.0,0.4707
gemma_4_e4b,624,storytelling,0.971,0.0,0.4855
gemma_4_e4b,625,storytelling,0.9512,0.0,0.4756
gemma_4_e4b,626,storytelling,0.8876,0.0,0.4438
gemma_4_e4b,627,storytelling,0.3734,0.0,0.1867
gemma_4_e4b,628,storytelling,0.9168,0.0,0.4584
gemma_4_e4b,629,storytelling,0.7703,0.0114,0.3908
gemma_4_e4b,630,storytelling,0.9901,0.0112,0.5007
gemma_4_e4b,631,storytelling,0.9124,0.0,0.4562
gemma_4_e4b,632,storytelling,0.8297,0.0,0.4149
gemma_4_e4b,633,storytelling,0.9605,0.0,0.4803
gemma_4_e4b,634,storytelling,0.8275,0.0,0.4138
gemma_4_e4b,635,storytelling,0.887,0.0123,0.4497
gemma_4_e4b,636,storytelling,0.9414,0.0,0.4707
gemma_4_e4b,637,storytelling,0.9958,0.0,0.4979
gemma_4_e4b,638,storytelling,0.9403,0.0102,0.4753
gemma_4_e4b,639,storytelling,0.8672,0.0,0.4336
gemma_4_e4b,640,storytelling,0.9491,0.0,0.4746
gemma_4_e4b,641,storytelling,0.8068,0.0,0.4034
gemma_4_e4b,642,storytelling,0.7667,0.0,0.3834
gemma_4_e4b,643,storytelling,0.8986,0.0,0.4493
gemma_4_e4b,644,storytelling,0.8871,0.0,0.4436
gemma_4_e4b,645,storytelling,0.9816,0.0,0.4908
gemma_4_e4b,646,storytelling,0.854,0.0119,0.433
gemma_4_e4b,647,storytelling,0.9439,0.0,0.472
gemma_4_e4b,648,storytelling,0.8024,0.0,0.4012
gemma_4_e4b,649,storytelling,0.9739,0.0,0.487
gemma_4_e4b,650,storytelling,0.9417,0.0,0.4709
gemma_4_e4b,651,storytelling,0.9365,0.0,0.4682
gemma_4_e4b,652,storytelling,0.8321,0.0106,0.4214
gemma_4_e4b,653,storytelling,0.8997,0.0,0.4498
gemma_4_e4b,654,storytelling,0.968,0.0,0.484
gemma_4_e4b,655,storytelling,0.3899,0.0,0.195
gemma_4_e4b,656,storytelling,0.8772,0.0,0.4386
gemma_4_e4b,657,storytelling,0.9234,0.0,0.4617
gemma_4_e4b,658,storytelling,0.6882,0.0,0.3441
gemma_4_e4b,659,storytelling,0.8641,0.0,0.432
gemma_4_e4b,660,storytelling,0.9391,0.0118,0.4754
gemma_4_e4b,661,storytelling,0.8908,0.0,0.4454
gemma_4_e4b,662,storytelling,0.8855,0.0,0.4428
gemma_4_e4b,663,storytelling,0.8725,0.0,0.4363
gemma_4_e4b,664,storytelling,0.8904,0.0,0.4452
gemma_4_e4b,665,storytelling,0.8763,0.0,0.4381
gemma_4_e4b,666,storytelling,0.8987,0.0,0.4494
gemma_4_e4b,667,storytelling,0.8383,0.0,0.4191
gemma_4_e4b,668,storytelling,0.9082,0.0106,0.4594
gemma_4_e4b,669,storytelling,0.9331,0.011,0.472
gemma_4_e4b,670,storytelling,0.8898,0.0238,0.4568
gemma_4_e4b,671,storytelling,0.584,0.0,0.292
gemma_4_e4b,672,storytelling,0.675,0.0337,0.3544
gemma_4_e4b,673,storytelling,0.9525,0.022,0.4872
gemma_4_e4b,674,storytelling,0.8555,0.022,0.4387
gemma_4_e4b,675,storytelling,0.8229,0.0,0.4115
gemma_4_e4b,676,storytelling,0.8155,0.0,0.4077
gemma_4_e4b,677,storytelling,0.8717,0.0215,0.4466
gemma_4_e4b,678,storytelling,0.8579,0.0217,0.4398
gemma_4_e4b,679,storytelling,0.9142,0.0238,0.469
gemma_4_e4b,680,storytelling,0.9656,0.0227,0.4941
gemma_4_e4b,681,storytelling,0.8856,0.0,0.4428
gemma_4_e4b,682,storytelling,0.8194,0.0211,0.4202
gemma_4_e4b,683,storytelling,0.5458,0.0,0.2729
gemma_4_e4b,684,storytelling,0.7185,0.0,0.3593
gemma_4_e4b,685,storytelling,0.9892,0.0,0.4946
gemma_4_e4b,686,storytelling,0.9059,0.0125,0.4592
gemma_4_e4b,687,storytelling,0.8224,0.0,0.4112
gemma_4_e4b,688,storytelling,0.9851,0.0118,0.4985
gemma_4_e4b,689,storytelling,0.7915,0.0,0.3958
gemma_4_e4b,690,storytelling,0.8959,0.0,0.4479
gemma_4_e4b,691,storytelling,0.77,0.0,0.385
gemma_4_e4b,692,storytelling,0.9742,0.0116,0.4929
gemma_4_e4b,693,storytelling,0.8573,0.0225,0.4399
gemma_4_e4b,694,storytelling,0.8631,0.0,0.4315
gemma_4_e4b,695,storytelling,0.9908,0.0,0.4954
gemma_4_e4b,696,storytelling,0.9064,0.0,0.4532
gemma_4_e4b,697,storytelling,0.9216,0.0,0.4608
gemma_4_e4b,698,storytelling,0.9076,0.0,0.4538
gemma_4_e4b,699,storytelling,0.9316,0.0723,0.502
gemma_4_e4b,700,storytelling,0.5776,0.0,0.2888
gemma_4_e4b,701,storytelling,0.9373,0.0,0.4686
gemma_4_e4b,702,storytelling,0.5756,0.0,0.2878
gemma_4_e4b,703,storytelling,0.972,0.0111,0.4916
gemma_4_e4b,704,storytelling,0.9522,0.0,0.4761
gemma_4_e4b,705,storytelling,0.8618,0.0,0.4309
gemma_4_e4b,706,storytelling,0.9833,0.0,0.4917
gemma_4_e4b,707,storytelling,0.7964,0.0,0.3982
gemma_4_e4b,708,storytelling,0.7066,0.0,0.3533
gemma_4_e4b,709,storytelling,0.9237,0.0,0.4618
gemma_4_e4b,710,storytelling,0.8712,0.0,0.4356
gemma_4_e4b,711,storytelling,0.9692,0.0,0.4846
gemma_4_e4b,712,storytelling,0.883,0.0,0.4415
gemma_4_e4b,713,storytelling,0.9185,0.0222,0.4703
gemma_4_e4b,714,storytelling,0.8924,0.0,0.4462
gemma_4_e4b,715,storytelling,0.8472,0.0,0.4236
gemma_4_e4b,716,storytelling,0.9449,0.0118,0.4783
gemma_4_e4b,717,storytelling,0.9014,0.0,0.4507
gemma_4_e4b,718,storytelling,0.9475,0.0213,0.4844
gemma_4_e4b,719,storytelling,0.9027,0.0,0.4514
gemma_4_e4b,720,storytelling,0.8737,0.0222,0.4479
gemma_4_e4b,721,storytelling,0.8907,0.0706,0.4806
gemma_4_e4b,722,storytelling,0.9323,0.0206,0.4764
gemma_4_e4b,723,storytelling,0.9026,0.0,0.4513
gemma_4_e4b,724,storytelling,0.9262,0.0,0.4631
gemma_4_e4b,725,storytelling,0.8811,0.0,0.4405
gemma_4_e4b,726,storytelling,0.981,0.0,0.4905
gemma_4_e4b,727,storytelling,0.8749,0.0,0.4374
gemma_4_e4b,728,storytelling,0.9353,0.0215,0.4784
gemma_4_e4b,729,storytelling,0.8333,0.0,0.4167
gemma_4_e4b,730,storytelling,0.8708,0.0105,0.4406
gemma_4_e4b,731,storytelling,0.5661,0.0,0.2831
gemma_4_e4b,732,storytelling,0.8285,0.0215,0.425
gemma_4_e4b,733,storytelling,0.8904,0.0217,0.4561
gemma_4_e4b,734,storytelling,0.885,0.0,0.4425
gemma_4_e4b,735,storytelling,0.8975,0.0,0.4488
gemma_4_e4b,736,storytelling,0.8875,0.0,0.4437
gemma_4_e4b,737,storytelling,0.5606,0.0,0.2803
gemma_4_e4b,738,storytelling,0.9919,0.0,0.4959
gemma_4_e4b,739,storytelling,0.3693,0.0,0.1846
gemma_4_e4b,740,storytelling,0.9164,0.0,0.4582
gemma_4_e4b,741,storytelling,0.3793,0.0,0.1897
gemma_4_e4b,742,storytelling,0.8606,0.0,0.4303
gemma_4_e4b,743,storytelling,0.9014,0.0104,0.4559
gemma_4_e4b,744,storytelling,0.961,0.0112,0.4861
gemma_4_e4b,745,storytelling,0.3307,0.0,0.1654
gemma_4_e4b,746,storytelling,0.3742,0.0,0.1871
gemma_4_e4b,747,storytelling,0.2266,0.0,0.1133
gemma_4_e4b,748,storytelling,0.954,0.0,0.477
gemma_4_e4b,749,storytelling,0.3614,0.0,0.1807
gemma_4_e4b,750,storytelling,0.7711,0.0,0.3855
gemma_4_e4b,751,storytelling,0.9066,0.0,0.4533
gemma_4_e4b,752,storytelling,0.5663,0.0,0.2831
gemma_4_e4b,753,storytelling,0.4153,0.0,0.2077
gemma_4_e4b,754,storytelling,0.8732,0.0101,0.4416
gemma_4_e4b,755,storytelling,0.9273,0.0132,0.4702
gemma_4_e4b,756,storytelling,0.9831,0.0,0.4915
gemma_4_e4b,757,storytelling,0.9151,0.0,0.4576
gemma_4_e4b,758,storytelling,0.9917,0.0,0.4959
gemma_4_e4b,759,storytelling,0.8128,0.0,0.4064
gemma_4_e4b,760,storytelling,0.9351,0.0,0.4676
gemma_4_e4b,761,storytelling,0.3536,0.0,0.1768
gemma_4_e4b,762,storytelling,0.9332,0.0,0.4666
gemma_4_e4b,763,storytelling,0.7355,0.0112,0.3734
gemma_4_e4b,764,storytelling,0.951,0.0112,0.4811
gemma_4_e4b,765,storytelling,0.8808,0.0,0.4404
gemma_4_e4b,766,storytelling,0.9627,0.0,0.4814
gemma_4_e4b,767,storytelling,0.3973,0.0,0.1986
gemma_4_e4b,768,storytelling,0.9535,0.0,0.4768
gemma_4_e4b,769,storytelling,0.9513,0.0,0.4756
gemma_4_e4b,770,storytelling,0.3119,0.0,0.1559
gemma_4_e4b,771,storytelling,0.6263,0.0,0.3132
gemma_4_e4b,772,storytelling,0.9458,0.01,0.4779
gemma_4_e4b,773,storytelling,0.9395,0.0,0.4697
gemma_4_e4b,774,storytelling,0.9522,0.0,0.4761
gemma_4_e4b,775,storytelling,0.3764,0.0,0.1882
gemma_4_e4b,776,storytelling,0.9368,0.0106,0.4737
gemma_4_e4b,777,storytelling,0.8841,0.0,0.4421
gemma_4_e4b,778,storytelling,0.3622,0.0,0.1811
gemma_4_e4b,779,storytelling,0.5692,0.0,0.2846
gemma_4_e4b,780,storytelling,0.9313,0.0,0.4656
gemma_4_e4b,781,storytelling,0.922,0.0,0.461
gemma_4_e4b,782,storytelling,0.3513,0.0,0.1757
gemma_4_e4b,783,storytelling,0.3643,0.0,0.1821
gemma_4_e4b,784,storytelling,0.9046,0.0,0.4523
gemma_4_e4b,785,storytelling,0.8758,0.0,0.4379
gemma_4_e4b,786,storytelling,0.8421,0.0,0.4211
gemma_4_e4b,787,storytelling,0.8519,0.0,0.4259
gemma_4_e4b,788,storytelling,0.9109,0.011,0.461
gemma_4_e4b,789,storytelling,0.8645,0.0,0.4323
gemma_4_e4b,790,storytelling,0.9941,0.0,0.4971
gemma_4_e4b,791,storytelling,0.8803,0.0,0.4401
gemma_4_e4b,792,storytelling,0.8786,0.0,0.4393
gemma_4_e4b,793,storytelling,0.3792,0.0,0.1896
gemma_4_e4b,794,storytelling,0.3847,0.0,0.1923
gemma_4_e4b,795,storytelling,0.3342,0.0,0.1671
gemma_4_e4b,796,storytelling,0.8591,0.0,0.4295
gemma_4_e4b,797,storytelling,0.9143,0.0,0.4571
gemma_4_e4b,798,storytelling,0.38,0.0,0.19
gemma_4_e4b,799,storytelling,0.8663,0.0,0.4332
gemma_4_e4b,800,storytelling,0.3625,0.0,0.1812
gemma_4_e4b,801,storytelling,0.3499,0.0,0.1749
gemma_4_e4b,802,storytelling,0.4776,0.0,0.2388
gemma_4_e4b,803,storytelling,0.017,0.0,0.0085
gemma_4_e4b,804,storytelling,0.3829,0.0,0.1914
gemma_4_e4b,805,storytelling,0.4058,0.0072,0.2065
gemma_4_e4b,806,storytelling,0.8315,0.0127,0.4221
gemma_4_e4b,807,storytelling,0.4004,0.006,0.2032
gemma_4_e4b,808,storytelling,0.0156,0.0,0.0078
gemma_4_e4b,809,storytelling,0.364,0.0064,0.1852
gemma_4_e4b,810,storytelling,0.4862,0.0066,0.2464
gemma_4_e4b,811,storytelling,0.444,0.0065,0.2252
gemma_4_e4b,812,storytelling,0.379,0.0,0.1895
gemma_4_e4b,813,storytelling,0.331,0.0,0.1655
gemma_4_e4b,814,storytelling,0.3383,0.0,0.1692
gemma_4_e4b,815,storytelling,0.4983,0.0,0.2491
gemma_4_e4b,816,storytelling,,,
gemma_4_e4b,817,storytelling,0.3906,0.0061,0.1984
gemma_4_e4b,818,storytelling,0.4407,0.0064,0.2235
gemma_4_e4b,819,storytelling,0.3314,0.0,0.1657
gemma_4_e4b,820,storytelling,,,
gemma_4_e4b,821,storytelling,0.375,0.0,0.1875
gemma_4_e4b,822,storytelling,0.4217,0.0058,0.2138
gemma_4_e4b,823,storytelling,0.4921,0.0,0.246
gemma_4_e4b,824,storytelling,0.3761,0.0059,0.191
gemma_4_e4b,825,storytelling,0.5323,0.0,0.2661
gemma_4_e4b,826,storytelling,0.4281,0.0065,0.2173
gemma_4_e4b,827,storytelling,0.3218,0.0,0.1609
gemma_4_e4b,828,storytelling,0.3594,0.0,0.1797
gemma_4_e4b,829,storytelling,0.3534,0.0068,0.1801
gemma_4_e4b,830,storytelling,0.6884,0.0,0.3442
gemma_4_e4b,831,storytelling,0.3729,0.0,0.1865
gemma_4_e4b,832,storytelling,,,
gemma_4_e4b,833,storytelling,0.4173,0.006,0.2116
gemma_4_e4b,834,storytelling,0.3457,0.0,0.1729
gemma_4_e4b,835,storytelling,0.4729,0.0,0.2365
gemma_4_e4b,836,storytelling,0.3995,0.0,0.1997
gemma_4_e4b,837,storytelling,0.3651,0.0,0.1826
gemma_4_e4b,838,storytelling,,,
gemma_4_e4b,839,storytelling,,,
gemma_4_e4b,840,storytelling,0.5683,0.0063,0.2873
gemma_4_e4b,841,storytelling,0.9497,0.0,0.4748
gemma_4_e4b,842,storytelling,0.4627,0.0,0.2314
gemma_4_e4b,843,storytelling,,,
gemma_4_e4b,844,storytelling,0.3957,0.0,0.1978
gemma_4_e4b,845,storytelling,0.4088,0.0059,0.2073
gemma_4_e4b,846,storytelling,0.5252,0.0,0.2626
gemma_4_e4b,847,storytelling,0.3715,0.0,0.1858
gemma_4_e4b,848,storytelling,0.4408,0.0,0.2204
gemma_4_e4b,849,storytelling,0.3896,0.0,0.1948
gemma_4_e4b,850,storytelling,0.3945,0.006,0.2003
gemma_4_e4b,851,storytelling,0.3279,0.0,0.1639
gemma_4_e4b,852,storytelling,0.3695,0.0065,0.188
gemma_4_e4b,853,storytelling,0.3361,0.0064,0.1712
gemma_4_e4b,854,storytelling,0.4652,0.0063,0.2358
gemma_4_e4b,855,storytelling,,,
gemma_4_e4b,856,storytelling,0.464,0.0065,0.2352
gemma_4_e4b,857,storytelling,,,
gemma_4_e4b,858,storytelling,0.3868,0.0,0.1934
gemma_4_e4b,859,storytelling,0.3643,0.0,0.1821
gemma_4_e4b,860,storytelling,0.468,0.0064,0.2372
gemma_4_e4b,861,storytelling,0.361,0.0,0.1805
gemma_4_e4b,862,storytelling,0.9094,0.0,0.4547
gemma_4_e4b,863,storytelling,0.3388,0.0065,0.1726
gemma_4_e4b,864,storytelling,0.3279,0.0,0.164
gemma_4_e4b,865,storytelling,,,
gemma_4_e4b,866,storytelling,0.4311,0.0,0.2155
gemma_4_e4b,867,storytelling,0.3001,0.0,0.15
gemma_4_e4b,868,storytelling,0.3623,0.0,0.1812
gemma_4_e4b,869,storytelling,0.3877,0.0,0.1938
gemma_4_e4b,870,storytelling,0.4174,0.0,0.2087
gemma_4_e4b,871,storytelling,0.3814,0.0199,0.2006
gemma_4_e4b,872,storytelling,0.9038,0.0353,0.4695
gemma_4_e4b,873,storytelling,0.4227,0.0126,0.2177
gemma_4_e4b,874,storytelling,0.3704,0.0116,0.191
gemma_4_e4b,875,storytelling,0.3881,0.0,0.1941
gemma_4_e4b,876,storytelling,0.348,0.0,0.174
gemma_4_e4b,877,storytelling,0.3243,0.0,0.1621
gemma_4_e4b,878,storytelling,0.3946,0.0,0.1973
gemma_4_e4b,879,storytelling,0.3893,0.0059,0.1976
gemma_4_e4b,880,storytelling,0.3231,0.0,0.1615
gemma_4_e4b,881,storytelling,0.3698,0.0144,0.1921
gemma_4_e4b,882,storytelling,0.3771,0.0,0.1886
gemma_4_e4b,883,storytelling,0.3375,0.0,0.1687
gemma_4_e4b,884,storytelling,0.4684,0.0,0.2342
gemma_4_e4b,885,storytelling,0.3897,0.0,0.1948
gemma_4_e4b,886,storytelling,0.4025,0.0,0.2012
gemma_4_e4b,887,storytelling,0.3852,0.0126,0.1989
gemma_4_e4b,888,storytelling,0.0174,0.0,0.0087
gemma_4_e4b,889,storytelling,0.3871,0.0,0.1936
gemma_4_e4b,890,storytelling,0.0147,0.0,0.0074
gemma_4_e4b,891,storytelling,0.3266,0.0,0.1633
gemma_4_e4b,892,storytelling,0.4214,0.0129,0.2172
gemma_4_e4b,893,storytelling,0.5708,0.0,0.2854
gemma_4_e4b,894,storytelling,0.4709,0.0,0.2354
gemma_4_e4b,895,storytelling,0.3726,0.0,0.1863
gemma_4_e4b,896,storytelling,0.3955,0.0,0.1978
gemma_4_e4b,897,storytelling,,,
gemma_4_e4b,898,storytelling,0.3865,0.0,0.1932
gemma_4_e4b,899,storytelling,0.3828,0.0065,0.1947
gemma_4_e4b,900,storytelling,0.3237,0.0,0.1618
gemma_4_e4b,901,storytelling,0.4148,0.0065,0.2106
gemma_4_e4b,902,storytelling,0.387,0.0,0.1935
gemma_4_e4b,903,storytelling,0.3667,0.0,0.1833
gemma_4_e4b,904,storytelling,0.4224,0.0125,0.2175
gemma_4_e4b,905,storytelling,0.4708,0.0,0.2354
gemma_4_e4b,906,storytelling,0.3697,0.0,0.1849
gemma_4_e4b,907,storytelling,0.3304,0.0,0.1652
gemma_4_e4b,908,storytelling,0.3694,0.0,0.1847
gemma_4_e4b,909,storytelling,0.392,0.0,0.196
gemma_4_e4b,910,storytelling,0.8237,0.0,0.4119
gemma_4_e4b,911,storytelling,,,
gemma_4_e4b,912,storytelling,0.3356,0.0,0.1678
gemma_4_e4b,913,storytelling,0.4242,0.0,0.2121
gemma_4_e4b,914,storytelling,0.0198,0.0,0.0099
gemma_4_e4b,915,storytelling,0.3829,0.0,0.1914
gemma_4_e4b,916,storytelling,0.4545,0.0,0.2273
gemma_4_e4b,917,storytelling,,,
gemma_4_e4b,918,storytelling,0.4024,0.0,0.2012
gemma_4_e4b,919,storytelling,0.4625,0.0064,0.2344
gemma_4_e4b,920,storytelling,0.4531,0.0,0.2266
gemma_4_e4b,921,storytelling,0.2396,0.0,0.1198
gemma_4_e4b,922,storytelling,0.3722,0.0125,0.1923
gemma_4_e4b,923,storytelling,0.3265,0.0,0.1633
gemma_4_e4b,924,storytelling,0.3889,0.0133,0.2011
gemma_4_e4b,925,storytelling,0.4002,0.0,0.2001
gemma_4_e4b,926,storytelling,0.3797,0.0,0.1899
gemma_4_e4b,927,storytelling,0.351,0.0,0.1755
gemma_4_e4b,928,storytelling,0.4453,0.0,0.2226
gemma_4_e4b,929,storytelling,0.3266,0.0,0.1633
gemma_4_e4b,930,storytelling,0.4159,0.0,0.2079
gemma_4_e4b,931,storytelling,0.3743,0.0,0.1871
gemma_4_e4b,932,storytelling,0.3083,0.0,0.1542
gemma_4_e4b,933,storytelling,0.0198,0.0,0.0099
gemma_4_e4b,934,storytelling,0.3797,0.0,0.1898
gemma_4_e4b,935,storytelling,0.298,0.0,0.149
gemma_4_e4b,936,storytelling,0.3587,0.0,0.1794
gemma_4_e4b,937,storytelling,0.8287,0.0,0.4144
gemma_4_e4b,938,storytelling,0.335,0.0065,0.1707
gemma_4_e4b,939,storytelling,0.6583,0.0,0.3291
gemma_4_e4b,940,storytelling,0.3277,0.0128,0.1703
gemma_4_e4b,941,storytelling,0.3435,0.0,0.1717
gemma_4_e4b,942,storytelling,0.3429,0.0,0.1714
gemma_4_e4b,943,storytelling,0.8951,0.0,0.4475
gemma_4_e4b,944,storytelling,0.4115,0.0064,0.2089
gemma_4_e4b,945,storytelling,0.3329,0.0,0.1664
gemma_4_e4b,946,storytelling,0.3421,0.0,0.1711
gemma_4_e4b,947,storytelling,0.3787,0.0061,0.1924
gemma_4_e4b,948,storytelling,0.7946,0.0,0.3973
gemma_4_e4b,949,storytelling,0.3605,0.0,0.1803
gemma_4_e4b,950,storytelling,0.9722,0.0,0.4861
gemma_4_e4b,951,storytelling,0.3424,0.0065,0.1745
gemma_4_e4b,952,storytelling,0.3956,0.0,0.1978
gemma_4_e4b,953,storytelling,0.36,0.0,0.18
gemma_4_e4b,954,storytelling,0.3289,0.0063,0.1676
gemma_4_e4b,955,storytelling,0.4596,0.0,0.2298
gemma_4_e4b,956,storytelling,0.7586,0.0,0.3793
gemma_4_e4b,957,storytelling,0.3169,0.0,0.1585
gemma_4_e4b,958,storytelling,0.4645,0.0066,0.2355
gemma_4_e4b,959,storytelling,0.4482,0.0,0.2241
